Time_Stamp,NB1300Vibracion1,NB1300Vibracion2,NB1300Vibracion3,NB1300Vibracion4,NB1300Vibracion5,NB1300Vibracion6,NB1300tPrec,NB1300tGener,NB1300tCuarto,NB1300tBloque,NB1300tAmbien,NB1300hCuarto
8/7/2022 8:35,2,3,3.6,3.6,3.1,3.9,44,40,24,41,23,30
8/7/2022 8:36,3,4,4.3,4.1,4.9,4.6,45,40,24,41,23,30
8/7/2022 8:37,2.3,3.3,4.2,4.2,3.6,3.7,45,40,24,42,23,30
8/7/2022 8:38,2.3,4.3,4.9,5.3,5.2,5.1,46,40,24,42,23,30
8/7/2022 8:39,2.4,3.4,3.7,4.2,4.1,4,46,40,24,42,24,29
8/7/2022 8:40,2.9,3.9,4.1,4,4,3.9,47,41,24,43,24,29
8/7/2022 8:41,2.6,3.6,4.1,4.1,3.7,4.3,47,41,24,43,24,29
8/7/2022 8:42,2.7,4.7,5.7,5.7,4.9,5.4,47,41,24,43,24,29
8/7/2022 8:43,2.4,4.4,5.3,5.2,4.9,5,47,41,24,44,25,29
8/7/2022 8:44,2.2,3.2,3.5,3.9,3.7,4.1,44,37,24,40,22,30
8/7/2022 8:45,3,4,4.3,4.4,4.3,4,43,36,24,38,20,31
8/7/2022 8:46,2.6,3.6,4.5,3.8,4.2,3.6,42,35,24,37,19,31
8/7/2022 8:47,2.9,3.9,3.9,4.5,3.9,4.7,41,35,24,36,18,31
8/7/2022 8:48,2.5,3.5,3.5,3.5,3.7,3.7,40,35,24,36,18,31
8/7/2022 8:49,2.4,3.4,4,3.5,4.2,4,40,34,24,35,17,32
8/7/2022 8:50,2.2,3.2,3.2,4.1,3.9,3.6,39,34,24,35,17,31
8/7/2022 8:51,2.8,3.8,4.3,4.6,4.3,4,41,37,24,37,18,31
8/7/2022 8:52,2.6,3.6,4.5,4,3.8,4.5,43,38,24,39,20,31
8/7/2022 8:53,2.5,3.5,4.4,4.2,4.5,3.8,43,39,24,40,21,30
8/7/2022 8:54,2.7,4.7,5.3,4.7,5.7,5,44,39,24,41,22,29
8/7/2022 8:55,2.3,3.3,4.3,4.3,4,3.6,44,40,24,42,23,29
8/7/2022 8:56,2.2,3.2,3.4,3.7,3.8,3.6,44,40,24,42,23,29
8/7/2022 8:57,2.3,3.3,3.9,3.4,3.6,3.6,44,40,24,42,24,29
8/7/2022 8:58,2.5,3.5,4,3.7,4,4.5,44,41,24,43,24,29
8/7/2022 8:59,2.5,3.5,4.5,3.7,3.6,4.4,44,40,24,43,24,29
8/7/2022 9:00,2.9,3.9,4.1,4.4,4.3,4.3,44,41,24,43,25,29
8/7/2022 9:01,2.5,4.5,4.5,5.2,4.9,4.6,44,41,24,43,25,28
8/7/2022 9:02,2.8,3.8,4.7,4.1,3.8,4,44,41,24,43,25,28
8/7/2022 9:03,2.6,3.6,3.6,3.9,4.4,3.9,44,41,24,43,25,28
8/7/2022 9:04,2.9,3.9,4.1,4.4,4.4,4.5,42,37,24,39,22,29
8/7/2022 9:05,2.5,3.5,3.6,3.7,4.4,4.2,41,36,24,37,20,30
8/7/2022 9:06,2.7,3.7,4.2,4.4,4.7,3.9,40,35,24,36,19,31
8/7/2022 9:07,2.1,3.1,4,3.9,3.7,3.8,40,35,24,35,18,31
8/7/2022 9:08,2.3,3.3,3.5,4.3,4.3,3.6,40,35,25,35,17,31
8/7/2022 9:09,2.2,3.2,3.8,3.5,3.9,3.6,40,35,24,35,17,31
8/7/2022 9:10,2.6,3.6,4.5,4,4.5,4.5,40,34,24,35,17,31
8/7/2022 9:11,2,4,4.5,4,4.7,4.8,42,37,24,37,18,31
8/7/2022 9:12,2.3,3.3,3.9,3.5,4.1,3.6,44,38,24,38,20,30
8/7/2022 9:13,2.6,3.6,3.7,4.6,3.9,4.4,45,39,24,40,22,30
8/7/2022 9:14,2.8,3.8,4.5,4.1,4.8,4.8,46,39,24,41,23,29
8/7/2022 9:15,3,4,4.2,4.1,4.1,4.3,47,40,25,42,23,29
8/7/2022 9:16,2.2,3.2,3.9,4.2,4.1,3.4,47,40,24,42,23,29
8/7/2022 9:17,2,3,3.4,3.7,3.2,3,47,40,24,43,24,29
8/7/2022 9:18,2.9,3.9,4,4.1,4.6,4.8,47,40,25,43,24,29
8/7/2022 9:19,3.8,3.8,3.8,3.8,4.5,3.8,47,41,24,44,24,29
8/7/2022 9:20,2.9,3.9,4.8,4.2,4.1,4,47,41,24,44,24,29
8/7/2022 9:21,2.4,3.4,3.7,3.5,3.5,3.6,46,41,24,44,25,29
8/7/2022 9:22,2.8,3.8,4.5,3.9,4.5,4.8,46,41,24,44,25,29
8/7/2022 9:23,2.8,3.8,4.4,4.5,3.8,4.7,44,38,25,42,24,29
8/7/2022 9:24,3,4,4.9,4.8,4.7,5,42,36,24,39,21,30
8/7/2022 9:25,2.4,3.4,4,4.4,4.1,4.2,40,36,25,37,20,30
8/7/2022 9:26,2.6,3.6,4,4.4,4.3,4,39,35,24,36,19,31
8/7/2022 9:27,2.1,3.1,3.8,3.6,3.3,3.3,39,35,25,36,18,31
8/7/2022 9:28,2.5,3.5,4.2,3.5,3.7,4,38,35,24,35,17,31
8/7/2022 9:29,2.6,3.6,4.5,3.9,3.7,4,38,34,25,35,16,31
8/7/2022 9:30,2.5,3.5,3.6,4.5,4.1,4.1,38,35,25,35,16,31
8/7/2022 9:31,2,3,3.4,3.3,3.7,3.1,40,38,25,37,19,30
8/7/2022 9:32,2.7,3.7,4.3,3.9,4.5,4.4,42,39,24,38,21,29
8/7/2022 9:33,2.2,3.2,3.9,3.2,3.4,4.2,43,39,25,40,22,29
8/7/2022 9:34,2.1,3.1,3.4,3.1,4.1,3.4,44,39,25,40,23,29
8/7/2022 9:35,2.4,3.4,3.7,3.5,3.4,3.8,45,40,25,41,23,28
8/7/2022 9:36,2.6,3.6,3.9,4.2,4.4,4.3,45,40,25,41,24,28
8/7/2022 9:37,2.2,3.2,3.3,3.6,4.1,4.2,46,40,25,42,24,28
8/7/2022 9:38,3,4,4.6,4,5,4.5,46,40,25,42,24,28
8/7/2022 9:39,3.9,3.9,4.6,4.5,3.9,4.3,47,41,25,43,25,28
8/7/2022 9:40,2.9,3.9,4.1,4.2,4.4,4.1,47,41,24,43,25,28
8/7/2022 9:41,3,4,4.7,4.5,4.8,4.5,47,41,25,43,26,28
8/7/2022 9:42,2.9,3.9,4.8,4.4,4,4.5,47,41,25,44,26,28
8/7/2022 9:43,2.6,3.6,4,4.6,4.1,3.6,48,41,25,44,26,28
8/7/2022 9:44,2.2,3.2,4.1,4.2,3.8,3.4,48,41,25,44,26,28
8/7/2022 9:45,3.2,3.2,3.8,3.8,3.8,3.4,45,37,25,41,23,29
8/7/2022 9:46,3,4,4.9,4.3,4.1,4.4,42,35,25,38,20,30
8/7/2022 9:47,2.1,3.1,3.1,3.9,3.4,3.4,41,35,24,36,18,31
8/7/2022 9:48,2.6,3.6,3.8,3.8,3.6,4.3,40,34,24,35,17,32
8/7/2022 9:49,2.7,3.7,4.4,3.7,4.4,4.3,39,34,25,34,16,32
8/7/2022 9:50,2.7,3.7,4.3,3.7,3.7,4,38,34,25,34,15,32
8/7/2022 9:51,2.3,3.3,3.7,3.3,3.8,3.3,39,34,24,34,15,32
8/7/2022 9:52,2.9,3.9,4.4,4.9,4.3,4.7,40,37,25,36,17,31
8/7/2022 9:53,2.6,3.6,4.6,4.2,4.2,3.7,42,37,24,38,19,30
8/7/2022 9:54,2.3,3.3,4.3,3.5,4,3.8,42,38,24,39,21,30
8/7/2022 9:55,2.9,3.9,3.9,3.9,4.1,3.9,43,38,25,40,22,30
8/7/2022 9:56,2.7,3.7,4.3,3.7,4.7,4.5,43,39,24,41,23,29
8/7/2022 9:57,2.6,3.6,3.6,4.3,4.5,4.3,43,39,25,41,23,29
8/7/2022 9:58,2,3,4,3.1,3.9,3.8,43,39,25,42,23,29
8/7/2022 9:59,3,4,4.6,4,4,4.2,44,39,25,42,23,29
8/7/2022 10:00,2.2,3.2,4.1,3.3,3.4,3.5,44,39,24,42,24,29
8/7/2022 10:01,2.3,3.3,3.7,3.8,4.1,3.9,45,40,24,42,24,29
8/7/2022 10:02,2.6,3.6,4.5,3.9,4.5,4,45,40,25,42,24,29
8/7/2022 10:03,2,3,3.9,3.1,3.8,3.3,45,41,25,43,25,29
8/7/2022 10:04,2.8,4.8,5.8,4.9,5.2,5.7,46,41,25,43,25,29
8/7/2022 10:05,2.8,3.8,3.9,3.9,4,4.1,46,40,25,43,26,29
8/7/2022 10:06,2.5,3.5,3.5,3.7,4.5,4.4,46,40,25,43,25,29
8/7/2022 10:07,2.5,3.5,4.5,4.5,4.4,4.2,43,36,25,39,21,30
8/7/2022 10:08,2.9,3.9,4.4,4.2,4,4.8,42,35,25,37,19,31
8/7/2022 10:09,2.1,4.1,4.9,4.3,4.9,4.1,41,35,25,36,18,32
8/7/2022 10:10,2.6,3.6,3.9,4.3,4.4,4.4,41,35,24,35,17,32
8/7/2022 10:11,3,4,4.3,4.6,4.9,4.5,41,35,25,35,17,32
8/7/2022 10:12,2,3,3.8,3.7,3,3.1,40,35,24,34,17,32
8/7/2022 10:13,2.1,3.1,3.4,3.6,4,4.1,42,36,25,36,17,32
8/7/2022 10:14,2.1,3.1,4.1,4,4,4.1,44,37,25,38,19,31
8/7/2022 10:15,2.9,3.9,4.3,4.9,4.1,4.4,46,38,25,39,21,30
8/7/2022 10:16,2.7,3.7,4.5,4,3.7,3.9,46,38,25,41,22,30
8/7/2022 10:17,2.2,3.2,3.6,3.3,4.2,3.7,46,39,25,42,23,29
8/7/2022 10:18,2.2,3.2,3.6,3.9,3.9,3.6,46,39,25,42,23,29
8/7/2022 10:19,2.2,3.2,3.9,3.5,3.6,4.1,46,39,25,43,24,29
8/7/2022 10:20,3,4,4.4,4.1,5,5,46,39,25,43,24,29
8/7/2022 10:21,2.7,3.7,4.5,4.3,4.1,4,46,40,25,43,25,29
8/7/2022 10:22,3,5,5.7,6,5.3,5.7,46,41,25,44,25,29
8/7/2022 10:23,2.8,3.8,4.8,4,4.8,4,46,41,25,44,25,29
8/7/2022 10:24,2.7,3.7,4.5,3.9,4,4.7,45,41,25,44,25,29
8/7/2022 10:25,3,4,4.4,4.9,4.2,5,45,42,25,44,25,29
8/7/2022 10:26,2.3,4.3,5.2,4.6,4.3,5.1,45,42,25,44,25,29
8/7/2022 10:27,2.5,3.5,4.5,3.7,4.4,3.9,45,42,25,44,26,29
8/7/2022 10:28,2.5,3.5,4,3.8,3.5,3.9,42,38,25,40,23,30
8/7/2022 10:29,2.8,3.8,4.7,4.1,4.4,3.9,40,37,25,38,20,32
8/7/2022 10:30,2.9,3.9,4.4,3.9,4.8,4.4,39,36,25,36,19,32
8/7/2022 10:31,2.1,3.1,3.4,4.1,3.3,3.3,38,36,25,36,19,32
8/7/2022 10:32,2.8,3.8,4.8,3.9,4.7,3.8,38,35,25,35,19,32
8/7/2022 10:33,2,3,4,3.8,3.4,3.5,38,35,25,35,19,32
8/7/2022 10:34,2,3,3,3.8,3.8,3.3,39,35,25,35,18,32
8/7/2022 10:35,2.2,3.2,3.8,3.7,4,4.1,41,37,25,36,19,31
8/7/2022 10:36,2.7,3.7,4.2,3.9,4.4,4,43,38,25,38,21,30
8/7/2022 10:37,2.5,3.5,4.3,4.1,3.7,4,44,39,25,39,23,30
8/7/2022 10:38,3,4,4.9,4.6,4.3,4.7,45,39,25,40,23,30
8/7/2022 10:39,2.6,3.6,4.6,3.8,4.2,4,45,39,25,41,24,29
8/7/2022 10:40,2.4,3.4,3.4,3.6,3.4,3.6,46,40,25,42,24,29
8/7/2022 10:41,2.4,3.4,4,3.7,4,3.4,46,41,25,42,25,29
8/7/2022 10:42,3.5,3.5,3.6,4,4.2,3.9,47,41,25,43,25,29
8/7/2022 10:43,3,4,4.9,4.2,4.2,4.3,47,40,25,43,26,29
8/7/2022 10:44,2.4,3.4,3.4,4.4,3.4,3.9,47,41,25,43,26,29
8/7/2022 10:45,2.2,3.2,3.3,4,3.9,4.1,48,41,25,44,26,28
8/7/2022 10:46,2.8,3.8,4.2,3.9,4.2,4.8,45,38,25,41,24,29
8/7/2022 10:47,2.1,3.1,3.7,3.4,4,3.9,43,37,25,38,21,30
8/7/2022 10:48,2.6,3.6,3.7,4.2,3.8,4.1,42,37,25,37,20,31
8/7/2022 10:49,2,3,4,4,3.8,3.3,41,36,25,36,19,30
8/7/2022 10:50,2.6,3.6,4,4,3.6,3.7,40,36,25,36,19,31
8/7/2022 10:51,2.4,3.4,3.8,3.6,4.1,3.7,40,36,25,35,18,31
8/7/2022 10:52,2.8,3.8,3.9,3.9,3.8,4.2,40,36,25,35,19,31
8/7/2022 10:53,2.6,3.6,4.5,3.8,3.6,4,41,38,25,36,19,30
8/7/2022 10:54,2.2,3.2,4.2,3.8,3.8,4,42,39,25,38,21,30
8/7/2022 10:55,2.6,3.6,4.5,4.3,4.3,4,43,39,25,40,22,29
8/7/2022 10:56,2,3,4,3.7,3.7,3.5,43,39,25,41,23,29
8/7/2022 10:57,3,4,5,4,5,4.5,44,39,25,41,23,29
8/7/2022 10:58,3,4,4.6,4.4,4.7,4.2,44,39,25,42,24,29
8/7/2022 10:59,3.2,4.2,5.1,4.4,4.6,4.9,44,40,25,42,24,28
8/7/2022 11:00,2.8,3.8,4.6,4.2,4.1,4.1,44,40,25,42,25,28
8/7/2022 11:01,2.7,3.7,3.8,4.6,4.6,4,44,41,25,42,25,29
8/7/2022 11:02,2.8,3.8,3.8,4.6,4,4,44,41,25,43,26,29
8/7/2022 11:03,2.3,4.3,5.3,5.1,4.6,4.5,44,42,25,43,26,29
8/7/2022 11:04,2.6,3.6,3.6,4.1,3.6,4.6,45,42,25,43,27,29
8/7/2022 11:05,2.5,3.5,4.2,4.1,4.4,4.4,43,38,25,40,24,29
8/7/2022 11:06,3.9,3.9,4.1,4.7,4.5,4.5,41,38,25,38,22,30
8/7/2022 11:07,2.7,3.7,3.9,3.9,4.7,4.6,41,37,25,36,20,30
8/7/2022 11:08,2,3,3.7,3.6,3.9,3.6,41,37,25,36,20,30
8/7/2022 11:09,2.1,3.1,3.5,3.9,3.5,3.7,41,37,25,36,20,31
8/7/2022 11:10,2.2,3.2,3.3,3.7,3.5,3.6,41,37,25,36,20,31
8/7/2022 11:11,2.9,3.9,4.4,3.9,4.7,4,41,37,25,35,19,31
8/7/2022 11:12,3,4,4.7,4.1,4.5,4.5,41,37,25,36,19,31
8/7/2022 11:13,2.2,3.2,3.5,3.4,3.6,3.7,44,40,25,38,21,30
8/7/2022 11:14,2.4,3.4,3.7,3.6,4.3,4.2,45,40,25,40,23,30
8/7/2022 11:15,2.7,3.7,4.1,3.9,4,3.7,46,41,25,41,24,30
8/7/2022 11:16,3.5,3.5,3.6,3.7,4.1,4.1,47,41,26,42,25,29
8/7/2022 11:17,3,4,4.1,4,4,5,47,41,26,42,26,29
8/7/2022 11:18,2.4,3.4,4.2,3.9,3.8,4.3,48,41,26,43,26,29
8/7/2022 11:19,3.3,3.3,3.6,3.5,4,4.2,47,41,26,43,26,29
8/7/2022 11:20,2.8,4.8,5.6,5.7,5.4,5.5,46,40,26,43,26,29
8/7/2022 11:21,3.2,3.2,3.4,3.5,4.1,3.2,43,39,26,40,23,30
8/7/2022 11:22,2.8,3.8,4.3,4.5,4,4.7,42,39,26,39,22,30
8/7/2022 11:23,2.2,3.2,3.2,3.4,3.7,4.1,41,38,26,38,22,30
8/7/2022 11:24,2,3,3.2,3,3.7,3.2,40,38,26,37,21,30
8/7/2022 11:25,3,4,4.9,4.1,4.4,4.3,40,38,26,37,21,30
8/7/2022 11:26,2.5,3.5,4.1,4.3,3.8,4.3,40,38,26,37,21,30
8/7/2022 11:27,2.6,3.6,4.5,4.5,3.8,4.5,39,38,26,37,21,30
8/7/2022 11:28,2.5,3.5,4.2,4,4.5,3.8,39,37,26,36,21,30
8/7/2022 11:29,3,4,4.3,4.6,4.1,4.9,39,37,26,36,21,31
8/7/2022 11:30,2.5,3.5,4.4,4.5,3.9,4,40,40,26,38,22,30
8/7/2022 11:31,2,3,3.6,3.9,3.8,3.3,42,41,26,39,23,30
8/7/2022 11:32,2.9,4.9,5.2,5.5,5.1,5.1,43,41,26,40,25,29
8/7/2022 11:33,3.2,3.2,3.8,3.2,3.2,3.4,43,42,26,41,25,29
8/7/2022 11:34,2.7,3.7,4.3,4.2,4,4.2,44,42,26,41,25,29
8/7/2022 11:35,2.2,3.2,3.8,3.6,4.2,3.2,45,42,26,42,26,29
8/7/2022 11:36,3,3,3.3,3.2,3.9,3.6,45,43,26,42,26,28
8/7/2022 11:37,2,3,3.7,3.4,3.5,3.2,44,40,27,41,25,28
8/7/2022 11:38,2.6,4.6,4.9,4.7,4.7,5.1,42,39,26,38,22,28
8/7/2022 11:39,2.5,3.5,4.2,4.2,4.5,4.2,42,38,26,37,21,29
8/7/2022 11:40,2.7,3.7,4,3.9,4.4,4.4,41,38,26,36,20,29
8/7/2022 11:41,2.9,3.9,4.9,4.4,4.4,4.6,41,38,26,36,20,29
8/7/2022 11:42,2.9,3.9,4.9,3.9,4.5,4.3,41,37,26,36,19,29
8/7/2022 11:43,2.1,3.1,3.1,3.7,3.8,4.1,41,37,26,36,18,28
8/7/2022 11:44,2.6,3.6,4,3.7,4.6,4,41,37,27,36,19,29
8/7/2022 11:45,2.7,3.7,3.8,3.8,4.4,4.2,43,39,27,37,21,28
8/7/2022 11:46,3,4,4.2,4.5,4.9,4.5,45,40,27,39,22,28
8/7/2022 11:47,2,3,3.5,3.2,3.7,3.6,46,41,27,40,23,28
8/7/2022 11:48,2.3,3.3,4.3,3.8,3.4,4,47,42,27,41,24,28
8/7/2022 11:49,2.1,4.1,4.6,4.9,4.5,4.4,47,42,27,42,25,28
8/7/2022 11:50,2.5,3.5,3.7,3.9,3.8,4.5,47,42,27,43,25,28
8/7/2022 11:51,3,4,4.6,4.9,4,4.4,47,43,26,43,26,28
8/7/2022 11:52,2.8,3.8,4.2,3.9,4.8,4.5,46,41,27,43,26,27
8/7/2022 11:53,2.1,3.1,3.7,3.3,3.2,4,43,39,26,40,24,28
8/7/2022 11:54,2.8,3.8,4.7,4.1,4.1,3.9,41,38,27,39,22,28
8/7/2022 11:55,2.4,3.4,3.8,4.1,4.4,3.4,41,38,27,38,21,28
8/7/2022 11:56,2.8,3.8,4,3.8,4.6,3.8,40,38,27,37,20,28
8/7/2022 11:57,2.3,3.3,3.6,4,4.1,3.6,40,38,27,36,20,29
8/7/2022 11:58,3,4,4,4.8,4.2,4.9,39,38,27,36,20,29
8/7/2022 11:59,2.8,3.8,4.8,4.8,4.4,4.4,39,38,27,36,20,28
8/7/2022 12:00,2.4,3.4,4.4,4,3.9,4.1,39,37,27,36,19,28
8/7/2022 12:01,2.8,3.8,4.5,4.1,4.3,3.8,40,40,27,37,21,28
8/7/2022 12:02,2.3,3.3,4.2,4,4,4.2,42,41,27,39,22,28
8/7/2022 12:03,3,4,4.4,4.3,4.7,5,43,41,27,40,23,28
8/7/2022 12:04,2.4,4.4,5.1,5.1,4.7,4.7,44,42,27,41,24,28
8/7/2022 12:05,2.2,4.2,4.4,4.5,5,4.5,45,42,27,41,25,27
8/7/2022 12:06,2.2,4.2,5,4.6,5.1,4.9,45,42,27,42,25,27
8/7/2022 12:07,2,3,3.9,3.9,3,3.1,46,43,27,42,26,27
8/7/2022 12:08,2.2,4.2,4.4,4.5,4.3,5.2,46,42,27,42,26,28
8/7/2022 12:09,3,3,3.5,3,3.3,3.7,43,40,27,40,24,28
8/7/2022 12:10,3,4,4.7,4.4,4.6,4.2,42,39,27,38,22,28
8/7/2022 12:11,3,4,4.4,4.9,5,5,42,38,27,38,21,28
8/7/2022 12:12,2.1,3.1,3.7,3.4,3.4,3.7,42,39,27,37,21,28
8/7/2022 12:13,2.8,3.8,4.3,4.3,3.8,4.2,42,38,27,37,21,28
8/7/2022 12:14,2.9,3.9,3.9,4.7,4,4.9,42,38,27,37,20,28
8/7/2022 12:15,4,4,4.4,4.6,4.9,4.3,42,38,27,36,20,28
8/7/2022 12:16,2.4,3.4,3.5,3.7,3.6,3.7,42,38,27,36,20,28
8/7/2022 12:17,2.8,3.8,4.8,4.2,4.1,3.9,42,38,27,36,21,28
8/7/2022 12:18,2.2,3.2,3.8,4.2,4.2,3.5,43,39,27,37,20,28
8/7/2022 12:19,2.2,3.2,4,3.4,3.5,4.1,45,40,27,39,22,28
8/7/2022 12:20,2.1,3.1,3.1,3.6,4,3.2,46,41,27,40,23,27
8/7/2022 12:21,2.4,3.4,3.4,3.9,4,4.2,46,42,27,41,24,28
8/7/2022 12:22,2,3,3.9,3.8,3.4,4,46,42,27,42,25,27
8/7/2022 12:23,3.9,3.9,4.6,4.7,3.9,4.1,46,43,27,43,26,27
8/7/2022 12:24,3.4,3.4,4.1,3.6,3.6,4,46,43,27,43,26,28
8/7/2022 12:25,2.2,3.2,3.9,3.9,4,3.7,45,41,27,42,25,27
8/7/2022 12:26,2.3,3.3,4,4,4.3,3.5,42,39,27,40,23,28
8/7/2022 12:27,2.3,3.3,3.9,3.3,3.4,3.6,41,39,27,38,21,28
8/7/2022 12:28,3,4,4.2,5,4.7,5,40,39,28,38,21,27
8/7/2022 12:29,2.5,3.5,4.1,3.5,3.9,4,40,39,28,37,21,28
8/7/2022 12:30,2.4,3.4,4.2,4.3,3.5,3.4,40,39,27,37,21,28
8/7/2022 12:31,4,4,4.3,4.2,4.5,4,39,39,28,37,21,28
8/7/2022 12:32,2.3,3.3,3.7,3.4,4,3.7,39,39,28,36,21,28
8/7/2022 12:33,2.1,3.1,3.3,3.2,3.2,4.1,39,39,28,36,21,28
8/7/2022 12:34,2.8,4.8,4.9,5.4,5.8,5.7,39,39,28,36,20,28
8/7/2022 12:35,2.7,3.7,4.5,3.7,4.6,4.4,42,41,27,38,22,28
8/7/2022 12:36,2.1,3.1,3.8,4,3.7,3.5,43,42,28,39,23,28
8/7/2022 12:37,2.2,3.2,4.1,3.5,3.9,4.1,44,42,28,40,23,28
8/7/2022 12:38,3,4,5,4.1,5,4.3,45,43,28,41,24,27
8/7/2022 12:39,2.5,3.5,3.6,4,3.9,4.5,45,43,28,42,26,28
8/7/2022 12:40,3.3,4.3,4.5,5.3,4.7,5.2,46,43,28,42,26,27
8/7/2022 12:41,2.8,3.8,4.2,4.4,4.8,4.5,44,40,28,40,25,27
8/7/2022 12:42,2.4,3.4,3.5,4.4,4.4,3.6,43,40,28,39,23,27
8/7/2022 12:43,2.9,3.9,4.5,4.2,3.9,4.9,42,39,28,38,22,27
8/7/2022 12:44,3,5,6,5.8,5,5.8,42,39,28,37,21,27
8/7/2022 12:45,2.2,3.2,4.1,3.5,3.7,3.8,42,39,28,37,21,27
8/7/2022 12:46,3,4,4.7,4.2,4.8,4.8,42,38,28,36,21,27
8/7/2022 12:47,2.6,3.6,3.9,4.4,3.6,4.3,42,38,28,36,21,27
8/7/2022 12:48,2.3,3.3,3.5,4.3,3.6,4.2,42,38,28,36,21,27
8/7/2022 12:49,2,3,3.8,3.4,3.2,3.4,42,38,28,36,21,27
8/7/2022 12:50,2.6,3.6,4.6,3.9,4.6,4.4,42,38,28,36,21,27
8/7/2022 12:51,2.6,3.6,3.9,4.4,4,4.4,43,39,28,37,21,27
8/7/2022 12:52,2.6,3.6,3.8,4.3,4.3,3.9,45,41,28,39,22,27
8/7/2022 12:53,2.1,3.1,3.7,3.7,3.7,3.5,46,41,28,41,23,27
8/7/2022 12:54,2.5,3.5,4.1,3.8,4.5,4,46,42,28,42,24,27
8/7/2022 12:55,2.5,3.5,3.9,3.8,4.2,3.9,46,42,28,42,24,27
8/7/2022 12:56,2.6,3.6,4.1,4.2,4.5,3.8,46,43,28,43,25,27
8/7/2022 12:57,3.7,3.7,4.2,4.6,4.3,4.3,46,43,28,43,26,27
8/7/2022 12:58,2,3,3,3.9,3.6,4,46,43,28,43,26,27
8/7/2022 12:59,2.1,3.1,3.2,4,3.4,3.1,43,40,28,41,24,27
8/7/2022 13:00,2.8,4.8,4.9,4.8,5.6,5.1,41,39,28,39,22,27
8/7/2022 13:01,2.4,3.4,3.9,3.9,3.5,3.4,41,39,28,38,22,27
8/7/2022 13:02,3,4,4.3,4.5,4.3,4.8,40,39,28,38,21,26
8/7/2022 13:03,2.9,3.9,4.1,4.5,4.5,4.4,40,39,28,37,21,27
8/7/2022 13:04,2.6,3.6,4.4,4.6,4.6,4.3,39,38,28,37,21,27
8/7/2022 13:05,2,3,3.6,3.1,3.9,3.2,39,38,28,37,20,27
8/7/2022 13:06,2.7,3.7,4.1,4.4,4.1,3.7,39,38,28,36,20,26
8/7/2022 13:07,3,4,4.9,4.7,4.5,4.2,39,38,28,36,20,26
8/7/2022 13:08,3,4,5,4.2,4.8,4.3,40,37,28,36,20,26
8/7/2022 13:09,2.9,3.9,4.7,4.1,4.9,4.2,41,39,28,36,20,26
8/7/2022 13:10,2.4,3.4,3.9,3.5,4.2,4.3,43,41,28,38,22,26
8/7/2022 13:11,2.4,3.4,3.5,3.9,4.3,3.5,44,41,28,39,24,26
8/7/2022 13:12,2.5,3.5,4,4.1,3.8,3.6,45,42,28,40,25,26
8/7/2022 13:13,2.4,3.4,4,3.4,3.6,4.2,46,42,28,41,25,26
8/7/2022 13:14,2.1,3.1,3.6,4.1,4.1,4.1,46,43,28,42,25,26
8/7/2022 13:15,2,3,3.2,3.8,4,3,47,43,28,42,25,26
8/7/2022 13:16,3.8,3.8,4.4,4.6,4.8,3.8,47,43,28,43,25,25
8/7/2022 13:17,2.9,3.9,4.7,4.7,4.9,4.8,45,39,28,40,22,26
8/7/2022 13:18,2.2,3.2,3.6,3.5,4,4.2,43,38,28,38,20,25
8/7/2022 13:19,2.8,3.8,4.4,3.8,4.2,4.8,43,39,28,37,20,26
8/7/2022 13:20,2.4,3.4,4.2,4.3,3.6,4.3,42,38,28,37,20,26
8/7/2022 13:21,2.3,3.3,4.3,4.2,4,3.6,42,38,28,37,20,26
8/7/2022 13:22,2,3,3.4,3.8,3,3.8,42,38,28,37,20,26
8/7/2022 13:23,2.8,3.8,4.8,4.2,3.9,4.1,41,38,28,36,20,26
8/7/2022 13:24,2.2,3.2,4,3.9,3.5,4,43,40,28,38,20,26
8/7/2022 13:25,2.4,3.4,4.3,4.1,4.3,4,44,41,28,40,21,26
8/7/2022 13:26,2.8,3.8,4.2,3.9,4.6,4.6,45,42,28,41,23,26
8/7/2022 13:27,2.1,3.1,3.6,3.1,3.4,3.7,45,42,28,42,23,26
8/7/2022 13:28,2.6,3.6,3.7,4.6,4,4.2,45,42,28,42,24,26
8/7/2022 13:29,2.6,4.6,5.3,5.1,5.2,4.8,45,42,28,43,24,26
8/7/2022 13:30,2.7,3.7,4.5,3.7,3.7,3.9,45,43,28,43,25,26
8/7/2022 13:31,2.5,3.5,3.6,3.6,4.5,3.6,45,43,28,43,25,26
8/7/2022 13:32,2.4,3.4,3.8,4.4,3.6,3.7,45,43,28,43,24,25
8/7/2022 13:33,2.3,4.3,4.5,5.2,5,4.6,43,40,28,41,23,26
8/7/2022 13:34,2.2,3.2,4,3.7,3.6,3.7,41,40,28,39,22,26
8/7/2022 13:35,3.8,3.8,4.4,3.9,4,4.5,40,40,28,38,21,26
8/7/2022 13:36,3,4,4.2,5,4.7,4.4,40,39,28,37,21,26
8/7/2022 13:37,2.9,3.9,4.2,4.9,4,4.1,40,39,28,37,21,26
8/7/2022 13:38,3.8,3.8,4.8,4.6,4.3,4.5,40,39,28,36,21,26
8/7/2022 13:39,2.7,3.7,3.8,4.5,4.5,4.1,40,39,28,36,21,26
8/7/2022 13:40,2.6,3.6,4,3.6,4,4.4,40,39,28,36,21,26
